top,bottom,right,left,HITId,HITTypeId,Reward,AssignmentDurationInSeconds,WorkerId,AssignmentStatus,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,WorkTimeInSeconds,cellphone,tablet,smalllaptop,midsize,largescreen,notsure,q01.didbf,q02.monitor,q03.mousetrackpad,q04.age,q05.income,q06.edu,ImageId,in_treatment,bound_size,bounding_box_score
426,583,544,144,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1RS7VDO8Y1S07,Submitted,0% (0/0),0% (0/0),0% (0/0),170,0,0,0,1,0,0,yes,midsize,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,4.19980951949013
429,579,543,146,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1FKVFJO2M8R8V,Submitted,0% (0/0),0% (0/0),0% (0/0),313,0,0,0,1,0,0,yes,midsize,mouse,21to30,lt10k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,8.5741294863182
426,582,543,142,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1MWYS9YMR5MGQ,Submitted,0% (0/0),0% (0/0),0% (0/0),168,0,0,0,1,0,0,yes,midsize,mouse,21to30,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,4.27450193333309
426,585,548,138,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2BVY78YSPZ0C3,Submitted,0% (0/0),0% (0/0),0% (0/0),66,0,0,0,1,0,0,no,midsize,mouse,4150,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,10.5982109498806
432,579,542,141,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2SD47UV25XSGN,Submitted,0% (0/0),0% (0/0),0% (0/0),129,0,1,0,0,0,0,yes,tablet,mouse,21to30,lt10k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,11.5178226800778
430,576,541,145,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3IC7ZQ257WUNV,Submitted,0% (0/0),0% (0/0),0% (0/0),89,0,0,1,0,0,0,yes,smalllaptop,mouse,4150,gt90k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,12.2798967641319
427,580,545,150,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3GA63ZLQKQ9SF,Submitted,0% (0/0),0% (0/0),0% (0/0),182,0,0,1,0,0,0,no,smalllaptop,trackpad,31to40,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,9.73640179602704
432,577,541,146,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1RF3SUO8U3QWU,Submitted,0% (0/0),0% (0/0),0% (0/0),3209,0,0,1,0,0,0,no,smalllaptop,mouse,21to30,gt60klt90k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,13.5818362166291
430,583,547,141,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3ODGLELT1TPX,Submitted,0% (0/0),0% (0/0),0% (0/0),43,0,0,1,0,0,0,yes,smalllaptop,mouse,31to40,10ktolt30k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,9.54092611613828
395,578,555,132,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AZFHBOI9IHMK4,Submitted,0% (0/0),0% (0/0),0% (0/0),144,0,0,0,0,1,0,yes,largescreen,trackpad,31to40,gt30klt60k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,42.5444116777066
417,577,541,152,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A16IPX3850H3F7,Submitted,0% (0/0),0% (0/0),0% (0/0),103,0,0,0,1,0,0,yes,midsize,mouse,31to40,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,17.4108499199786
426,584,544,146,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A35D92R56AD1U2,Submitted,0% (0/0),0% (0/0),0% (0/0),919,0,0,0,0,1,0,yes,largescreen,mouse,21to30,gt60klt90k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,6.09610295302827
428,576,549,146,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3PT15XRN1X8VE,Submitted,0% (0/0),0% (0/0),0% (0/0),2866,0,0,0,1,0,0,no,midsize,mouse,21to30,gt30klt60k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,11.5710576808132
425,580,545,145,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3E13CFHGBR2J8,Submitted,0% (0/0),0% (0/0),0% (0/0),174,0,0,0,0,1,0,yes,largescreen,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,2.98365957301378
429,581,542,148,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A22HO9E8JY4WEU,Submitted,0% (0/0),0% (0/0),0% (0/0),270,0,0,1,0,0,0,yes,smalllaptop,mouse,21to30,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,10.2941666052567
428,585,545,146,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3KJLFLYW65ULO,Submitted,0% (0/0),0% (0/0),0% (0/0),3546,0,0,1,0,0,0,dontknow,smalllaptop,mouse,21to30,gt60klt90k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,8.80882838343148
426,576,550,143,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2LP305VI4WP0,Submitted,0% (0/0),0% (0/0),0% (0/0),1293,0,0,0,1,0,0,no,midsize,mouse,21to30,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,10.7339221844451
426,581,544,145,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3HSONMX6LNZR4,Submitted,0% (0/0),0% (0/0),0% (0/0),262,0,0,0,0,1,0,yes,largescreen,mouse,over50,gt90k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,3.73990475974505
429,582,545,144,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A20XJDZ9VQPAHK,Submitted,0% (0/0),0% (0/0),0% (0/0),142,0,0,0,0,1,0,yes,largescreen,mouse,over50,10ktolt30k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,6.20020901360756
419,581,539,132,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1N3S0CFUX30DR,Submitted,0% (0/0),0% (0/0),0% (0/0),64,0,0,0,1,0,0,yes,midsize,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,18.8972143395289
423,589,548,136,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1W05TSPORJPXR,Submitted,0% (0/0),0% (0/0),0% (0/0),547,0,0,0,1,0,0,yes,midsize,mouse,31to40,lt10k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,14.3762367392732
409,582,548,142,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A8H1AW1NWPMAJ,Submitted,0% (0/0),0% (0/0),0% (0/0),207,0,0,1,0,0,0,yes,smalllaptop,mouse,21to30,10ktolt30k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,17.0597901107397
426,582,546,139,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,ALHT37PYQA05D,Submitted,0% (0/0),0% (0/0),0% (0/0),56,0,0,1,0,0,0,yes,smalllaptop,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,6.89180377211514
415,587,549,142,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2VUGFYZSVEUM,Submitted,0% (0/0),0% (0/0),0% (0/0),682,0,0,0,1,0,0,yes,midsize,mouse,21to30,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,16.1526828459943
425,580,543,95,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AP9RBHTGDFMPN,Submitted,0% (0/0),0% (0/0),0% (0/0),133,0,0,0,0,1,0,no,largescreen,mouse,4150,gt90k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,50.2911711708194
426,587,545,146,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3O8UD1HHLPBGH,Submitted,0% (0/0),0% (0/0),0% (0/0),2722,0,0,0,1,0,0,no,midsize,mouse,21to30,gt30klt60k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,8.58726186353976
416,586,550,131,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3CO3ZZWVEGQ5J,Submitted,0% (0/0),0% (0/0),0% (0/0),143,0,1,0,0,0,0,yes,tablet,mouse,21to30,lt10k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,22.962647631797
419,585,551,140,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3NDS2EPUO3QAT,Submitted,0% (0/0),0% (0/0),0% (0/0),56,0,0,1,0,0,0,no,smalllaptop,trackpad,lt21,gt60klt90k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,13.3140375760552
429,578,541,142,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1LRHVS06D4KSL,Submitted,0% (0/0),0% (0/0),0% (0/0),161,0,0,0,1,0,0,yes,midsize,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,9.47849920042503
428,583,543,143,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A12I3V8ZQ4RFRO,Submitted,0% (0/0),0% (0/0),0% (0/0),3506,0,0,0,1,0,0,dontknow,midsize,mouse,21to30,gt60klt90k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,6.35528872923661
425,590,543,141,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3QU964EOJXS56,Submitted,0% (0/0),0% (0/0),0% (0/0),62,0,0,1,0,0,0,yes,smalllaptop,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,11.2251117382499
431,584,544,147,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A39XNVHMTF6P65,Submitted,0% (0/0),0% (0/0),0% (0/0),99,0,0,0,1,0,0,yes,midsize,trackpad,21to30,10ktolt30k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,11.7461444215409
426,583,545,145,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3AI68D9HYI1JO,Submitted,0% (0/0),0% (0/0),0% (0/0),331,0,0,0,1,0,0,yes,midsize,mouse,31to40,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.61856783299323
432,566,564,147,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1K1YOUOJ2P57H,Submitted,0% (0/0),0% (0/0),0% (0/0),563,0,0,0,1,0,0,yes,midsize,mouse,21to30,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,36.3831187820488
425,580,543,146,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AAA9J279EF3M1,Submitted,0% (0/0),0% (0/0),0% (0/0),588,0,0,0,0,1,0,yes,largescreen,mouse,21to30,lt10k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.74388115074187
430,581,543,147,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A34HAWRROCBPY2,Submitted,0% (0/0),0% (0/0),0% (0/0),429,0,0,0,1,0,0,yes,midsize,mouse,31to40,gt60klt90k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,9.8600964622745
414,433,345,342,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A34HAWRROCBPY2,Submitted,0% (0/0),0% (0/0),0% (0/0),429,0,0,0,1,0,0,yes,midsize,mouse,31to40,gt60klt90k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,447.603534574909
429,577,545,153,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AZ1FVSE3Q101W,Submitted,0% (0/0),0% (0/0),0% (0/0),395,0,0,1,0,0,0,yes,smalllaptop,mouse,21to30,10ktolt30k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,15.449877663049
,,,,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2UCO1QAJ36RQ9,Submitted,0% (0/0),0% (0/0),0% (0/0),822,0,0,0,1,0,0,no,midsize,mouse,4150,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,
432,584,544,145,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2C4M53TUHPBEY,Submitted,0% (0/0),0% (0/0),0% (0/0),42,0,0,1,0,0,0,yes,smalllaptop,mouse,21to30,10ktolt30k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,11.4445648739673
406,589,545,130,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A27ODHA3747UVP,Submitted,0% (0/0),0% (0/0),0% (0/0),158,0,0,1,0,0,0,yes,smalllaptop,mouse,21to30,lt10k,highschool,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,33.5756772150136
398,592,545,140,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A4Y9DBH2V0ZSN,Submitted,0% (0/0),0% (0/0),0% (0/0),100,0,0,0,0,1,0,no,largescreen,mouse,31to40,gt60klt90k,highschool,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,37.5042137985134
430,583,547,137,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2GKNF4GME87YE,Submitted,0% (0/0),0% (0/0),0% (0/0),418,0,0,1,0,0,0,no,smalllaptop,mouse,21to30,10ktolt30k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,13.1145024301013
419,587,564,127,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AS5JQR5YBWFDE,Submitted,0% (0/0),0% (0/0),0% (0/0),108,0,1,0,0,0,0,yes,tablet,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,37.420783901246
421,582,550,146,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1RQIKVC22VAFY,Submitted,0% (0/0),0% (0/0),0% (0/0),135,0,0,0,1,0,0,yes,midsize,mouse,21to30,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,8.96549050909851
427,581,546,144,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2ESBX4C2Q6TQY,Submitted,0% (0/0),0% (0/0),0% (0/0),91,0,0,0,1,0,0,yes,midsize,mouse,4150,gt60klt90k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,3.93387310016642
421,578,544,145,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1P7ZED14W8QPK,Submitted,0% (0/0),0% (0/0),0% (0/0),2680,0,0,0,0,1,0,no,largescreen,mouse,21to30,lt10k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,6.48651283462334
425,580,545,146,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A199INNGK7JT68,Submitted,0% (0/0),0% (0/0),0% (0/0),132,0,0,1,0,0,0,yes,smalllaptop,mouse,31to40,10ktolt30k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,3.88587441862193
424,589,547,149,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1PV0Y78FMUYCK,Submitted,0% (0/0),0% (0/0),0% (0/0),265,0,0,0,0,1,0,yes,largescreen,mouse,21to30,gt30klt60k,noans,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,12.1482378393662
426,581,543,145,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AZMJHIX05LZ7D,Submitted,0% (0/0),0% (0/0),0% (0/0),165,0,0,0,1,0,0,yes,midsize,mouse,4150,gt60klt90k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.22642610565233
424,586,540,145,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2JG1NAFYN2PMJ,Submitted,0% (0/0),0% (0/0),0% (0/0),450,0,0,1,0,0,0,no,smalllaptop,mouse,4150,lt10k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,9.90209083920069
578,588,510,506,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2JG1NAFYN2PMJ,Submitted,0% (0/0),0% (0/0),0% (0/0),450,0,0,1,0,0,0,no,smalllaptop,mouse,4150,lt10k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,520.555359002182
435,581,538,142,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2M16JL29R1EJZ,Submitted,0% (0/0),0% (0/0),0% (0/0),284,0,0,1,0,0,0,yes,smalllaptop,mouse,21to30,10ktolt30k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,14.2087197805852
425,578,542,145,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A32A9J69PSS6NK,Submitted,0% (0/0),0% (0/0),0% (0/0),218,0,0,0,0,1,0,yes,largescreen,mouse,21to30,10ktolt30k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,6.2420537015923
405,602,568,119,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AOAOG6ZB60VSP,Submitted,0% (0/0),0% (0/0),0% (0/0),798,0,1,0,0,0,0,yes,tablet,mouse,21to30,10ktolt30k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,62.2735256484048
431,577,540,143,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,ACUVD2NRVOHH9,Submitted,0% (0/0),0% (0/0),0% (0/0),115,0,0,0,1,0,0,no,midsize,mouse,lt21,lt10k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,12.4143576084366
426,579,543,146,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1M52J1BIO1O2V,Submitted,0% (0/0),0% (0/0),0% (0/0),117,0,0,0,0,1,0,yes,largescreen,mouse,31to40,10ktolt30k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,5.89846475276985
423,578,547,147,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A5KIXC7F6XZFE,Submitted,0% (0/0),0% (0/0),0% (0/0),83,0,0,0,0,0,1,dontknow,notsure,mouse,21to30,lt10k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,7.28007126089867
427,581,543,142,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3VDHARDXLA36Q,Submitted,0% (0/0),0% (0/0),0% (0/0),161,0,0,0,0,1,0,yes,largescreen,mouse,31to40,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.7790057034173
428,582,544,141,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AFIK3VBMMX6G6,Submitted,0% (0/0),0% (0/0),0% (0/0),108,0,0,0,1,0,0,yes,midsize,mouse,31to40,gt90k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,6.61399954335123
428,578,547,141,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2FT2U8754LPG5,Submitted,0% (0/0),0% (0/0),0% (0/0),1867,0,0,0,1,0,0,yes,midsize,mouse,31to40,10ktolt30k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,8.46132288481717
426,581,543,146,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1755V6LGU4WFX,Submitted,0% (0/0),0% (0/0),0% (0/0),121,0,0,1,0,0,0,yes,smalllaptop,trackpad,31to40,gt90k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,5.22642610565233
