WorkerId,Treat,TimeInSeconds,Survey_Q1,Survey_Q2,BoundingBoxes,gt_label,gt_bottom,gt_top,gt_left,gt_right,gt_height,gt_width,label,bottom,top,left,right,height,width,gt_area,area,euclidean_score,iou_score
A13HSPZJG8ZB4B,1.0,301.0,5.0,1.0,"[{""height"":397,""label"":""Car 1"",""left"":131,""top"":129,""width"":824},{""height"":345,""label"":""Car 2"",""left"":1475,""top"":267,""width"":609},{""height"":350,""label"":""Car 3"",""left"":2446,""top"":259,""width"":680},{""height"":336,""label"":""Car 4"",""left"":293,""top"":1155,""width"":746},{""height"":315,""label"":""Car 5"",""left"":1461,""top"":1148,""width"":645},{""height"":342,""label"":""Car 6"",""left"":2171,""top"":1080,""width"":1045}]",Car 6,1427.0,1080.0,2171.0,3217.0,347.0,1046.0,Car 6,1422.0,1080.0,2171.0,3216.0,342.0,1045.0,362962.0,357390.0,6.0,0.9846907969129094
A3LXK5CPS79QWM,1.0,243.0,4.0,1.0,"[{""height"":375,""label"":""Car 2"",""left"":1463,""top"":253,""width"":629},{""height"":462,""label"":""Car 1"",""left"":116,""top"":87,""width"":857},{""height"":384,""label"":""Car 3"",""left"":2436,""top"":248,""width"":687},{""height"":358,""label"":""Car 4"",""left"":272,""top"":1134,""width"":779},{""height"":344,""label"":""Car 5"",""left"":1462,""top"":1134,""width"":648},{""height"":383,""label"":""Car 6"",""left"":2156,""top"":1070,""width"":1064}]",Car 2,617.0,268.0,1472.0,2086.0,349.0,614.0,Car 2,628.0,253.0,1463.0,2092.0,375.0,629.0,214286.0,235875.0,30.368164824955407,0.9086879432624113
A3LXK5CPS79QWM,1.0,243.0,4.0,1.0,"[{""height"":375,""label"":""Car 2"",""left"":1463,""top"":253,""width"":629},{""height"":462,""label"":""Car 1"",""left"":116,""top"":87,""width"":857},{""height"":384,""label"":""Car 3"",""left"":2436,""top"":248,""width"":687},{""height"":358,""label"":""Car 4"",""left"":272,""top"":1134,""width"":779},{""height"":344,""label"":""Car 5"",""left"":1462,""top"":1134,""width"":648},{""height"":383,""label"":""Car 6"",""left"":2156,""top"":1070,""width"":1064}]",Car 1,538.0,127.0,122.0,952.0,411.0,830.0,Car 1,549.0,87.0,116.0,973.0,462.0,857.0,341130.0,395934.0,57.70739207844774,0.8618465767493845
A3LXK5CPS79QWM,1.0,243.0,4.0,1.0,"[{""height"":375,""label"":""Car 2"",""left"":1463,""top"":253,""width"":629},{""height"":462,""label"":""Car 1"",""left"":116,""top"":87,""width"":857},{""height"":384,""label"":""Car 3"",""left"":2436,""top"":248,""width"":687},{""height"":358,""label"":""Car 4"",""left"":272,""top"":1134,""width"":779},{""height"":344,""label"":""Car 5"",""left"":1462,""top"":1134,""width"":648},{""height"":383,""label"":""Car 6"",""left"":2156,""top"":1070,""width"":1064}]",Car 3,614.0,262.0,2447.0,3126.0,352.0,679.0,Car 3,632.0,248.0,2436.0,3123.0,384.0,687.0,239008.0,263808.0,35.41284417300534,0.8986308890384637
A3LXK5CPS79QWM,1.0,243.0,4.0,1.0,"[{""height"":375,""label"":""Car 2"",""left"":1463,""top"":253,""width"":629},{""height"":462,""label"":""Car 1"",""left"":116,""top"":87,""width"":857},{""height"":384,""label"":""Car 3"",""left"":2436,""top"":248,""width"":687},{""height"":358,""label"":""Car 4"",""left"":272,""top"":1134,""width"":779},{""height"":344,""label"":""Car 5"",""left"":1462,""top"":1134,""width"":648},{""height"":383,""label"":""Car 6"",""left"":2156,""top"":1070,""width"":1064}]",Car 4,1493.0,1110.0,294.0,1043.0,383.0,749.0,Car 4,1492.0,1134.0,272.0,1051.0,358.0,779.0,286867.0,278882.0,47.32093682689228,0.9011948990862536
A3LXK5CPS79QWM,1.0,243.0,4.0,1.0,"[{""height"":375,""label"":""Car 2"",""left"":1463,""top"":253,""width"":629},{""height"":462,""label"":""Car 1"",""left"":116,""top"":87,""width"":857},{""height"":384,""label"":""Car 3"",""left"":2436,""top"":248,""width"":687},{""height"":358,""label"":""Car 4"",""left"":272,""top"":1134,""width"":779},{""height"":344,""label"":""Car 5"",""left"":1462,""top"":1134,""width"":648},{""height"":383,""label"":""Car 6"",""left"":2156,""top"":1070,""width"":1064}]",Car 5,1463.0,1144.0,1460.0,2111.0,319.0,651.0,Car 5,1478.0,1134.0,1462.0,2110.0,344.0,648.0,207669.0,222912.0,25.182621571542448,0.9235763680430481
A3LXK5CPS79QWM,1.0,243.0,4.0,1.0,"[{""height"":375,""label"":""Car 2"",""left"":1463,""top"":253,""width"":629},{""height"":462,""label"":""Car 1"",""left"":116,""top"":87,""width"":857},{""height"":384,""label"":""Car 3"",""left"":2436,""top"":248,""width"":687},{""height"":358,""label"":""Car 4"",""left"":272,""top"":1134,""width"":779},{""height"":344,""label"":""Car 5"",""left"":1462,""top"":1134,""width"":648},{""height"":383,""label"":""Car 6"",""left"":2156,""top"":1070,""width"":1064}]",Car 6,1427.0,1080.0,2171.0,3217.0,347.0,1046.0,Car 6,1453.0,1070.0,2156.0,3220.0,383.0,1064.0,362962.0,407512.0,40.45696854851782,0.8909330985915493
A3HQ79XXFXL57N,1.0,2153.0,5.0,1.0,"[{""height"":443,""label"":""Car 1"",""left"":127,""top"":113,""width"":836},{""height"":363,""label"":""Car 2"",""left"":1466,""top"":258,""width"":623},{""height"":372,""label"":""Car 3"",""left"":2423,""top"":258,""width"":715},{""height"":360,""label"":""Car 4"",""left"":277,""top"":1140,""width"":769},{""height"":318,""label"":""Car 5"",""left"":1445,""top"":1140,""width"":662},{""height"":376,""label"":""Car 6"",""left"":2163,""top"":1058,""width"":1046}]",Car 1,538.0,127.0,122.0,952.0,411.0,830.0,Car 1,556.0,113.0,127.0,963.0,443.0,836.0,341130.0,370348.0,36.48603550703426,0.9106848493930766
A3HQ79XXFXL57N,1.0,2153.0,5.0,1.0,"[{""height"":443,""label"":""Car 1"",""left"":127,""top"":113,""width"":836},{""height"":363,""label"":""Car 2"",""left"":1466,""top"":258,""width"":623},{""height"":372,""label"":""Car 3"",""left"":2423,""top"":258,""width"":715},{""height"":360,""label"":""Car 4"",""left"":277,""top"":1140,""width"":769},{""height"":318,""label"":""Car 5"",""left"":1445,""top"":1140,""width"":662},{""height"":376,""label"":""Car 6"",""left"":2163,""top"":1058,""width"":1046}]",Car 2,617.0,268.0,1472.0,2086.0,349.0,614.0,Car 2,621.0,258.0,1466.0,2089.0,363.0,623.0,214286.0,226149.0,17.651409059838528,0.9476701183431953
A3HQ79XXFXL57N,1.0,2153.0,5.0,1.0,"[{""height"":443,""label"":""Car 1"",""left"":127,""top"":113,""width"":836},{""height"":363,""label"":""Car 2"",""left"":1466,""top"":258,""width"":623},{""height"":372,""label"":""Car 3"",""left"":2423,""top"":258,""width"":715},{""height"":360,""label"":""Car 4"",""left"":277,""top"":1140,""width"":769},{""height"":318,""label"":""Car 5"",""left"":1445,""top"":1140,""width"":662},{""height"":376,""label"":""Car 6"",""left"":2163,""top"":1058,""width"":1046}]",Car 3,614.0,262.0,2447.0,3126.0,352.0,679.0,Car 3,630.0,258.0,2423.0,3138.0,372.0,715.0,239008.0,265980.0,41.49352084438543,0.8987973100483772
A3HQ79XXFXL57N,1.0,2153.0,5.0,1.0,"[{""height"":443,""label"":""Car 1"",""left"":127,""top"":113,""width"":836},{""height"":363,""label"":""Car 2"",""left"":1466,""top"":258,""width"":623},{""height"":372,""label"":""Car 3"",""left"":2423,""top"":258,""width"":715},{""height"":360,""label"":""Car 4"",""left"":277,""top"":1140,""width"":769},{""height"":318,""label"":""Car 5"",""left"":1445,""top"":1140,""width"":662},{""height"":376,""label"":""Car 6"",""left"":2163,""top"":1058,""width"":1046}]",Car 4,1493.0,1110.0,294.0,1043.0,383.0,749.0,Car 4,1500.0,1140.0,277.0,1046.0,360.0,769.0,286867.0,276840.0,48.534403174212905,0.8836156687855693
A3HQ79XXFXL57N,1.0,2153.0,5.0,1.0,"[{""height"":443,""label"":""Car 1"",""left"":127,""top"":113,""width"":836},{""height"":363,""label"":""Car 2"",""left"":1466,""top"":258,""width"":623},{""height"":372,""label"":""Car 3"",""left"":2423,""top"":258,""width"":715},{""height"":360,""label"":""Car 4"",""left"":277,""top"":1140,""width"":769},{""height"":318,""label"":""Car 5"",""left"":1445,""top"":1140,""width"":662},{""height"":376,""label"":""Car 6"",""left"":2163,""top"":1058,""width"":1046}]",Car 5,1463.0,1144.0,1460.0,2111.0,319.0,651.0,Car 5,1458.0,1140.0,1445.0,2107.0,318.0,662.0,207669.0,210516.0,21.468242550334278,0.9449256308531273
A3HQ79XXFXL57N,1.0,2153.0,5.0,1.0,"[{""height"":443,""label"":""Car 1"",""left"":127,""top"":113,""width"":836},{""height"":363,""label"":""Car 2"",""left"":1466,""top"":258,""width"":623},{""height"":372,""label"":""Car 3"",""left"":2423,""top"":258,""width"":715},{""height"":360,""label"":""Car 4"",""left"":277,""top"":1140,""width"":769},{""height"":318,""label"":""Car 5"",""left"":1445,""top"":1140,""width"":662},{""height"":376,""label"":""Car 6"",""left"":2163,""top"":1058,""width"":1046}]",Car 6,1427.0,1080.0,2171.0,3217.0,347.0,1046.0,Car 6,1434.0,1058.0,2163.0,3209.0,376.0,1046.0,362962.0,393296.0,34.039545634173905,0.9096082293718538
A2UNH5F72KLM1S,1.0,637.0,4.0,1.0,"[{""height"":411,""label"":""Car 1"",""left"":124,""top"":125,""width"":829},{""height"":350,""label"":""Car 2"",""left"":1473,""top"":267,""width"":612},{""height"":352,""label"":""Car 3"",""left"":2449,""top"":261,""width"":673},{""height"":318,""label"":""Car 5"",""left"":1458,""top"":1145,""width"":652},{""height"":343,""label"":""Car 6"",""left"":2171,""top"":1080,""width"":1047},{""height"":374,""label"":""Car 4"",""left"":294,""top"":1117,""width"":748}]",Car 1,538.0,127.0,122.0,952.0,411.0,830.0,Car 1,536.0,125.0,124.0,953.0,411.0,829.0,341130.0,340719.0,5.06449510224598,0.9867844223410618
A2UNH5F72KLM1S,1.0,637.0,4.0,1.0,"[{""height"":411,""label"":""Car 1"",""left"":124,""top"":125,""width"":829},{""height"":350,""label"":""Car 2"",""left"":1473,""top"":267,""width"":612},{""height"":352,""label"":""Car 3"",""left"":2449,""top"":261,""width"":673},{""height"":318,""label"":""Car 5"",""left"":1458,""top"":1145,""width"":652},{""height"":343,""label"":""Car 6"",""left"":2171,""top"":1080,""width"":1047},{""height"":374,""label"":""Car 4"",""left"":294,""top"":1117,""width"":748}]",Car 2,617.0,268.0,1472.0,2086.0,349.0,614.0,Car 2,617.0,267.0,1473.0,2085.0,350.0,612.0,214286.0,214200.0,2.414213562373095,0.9939174383752658
A2UNH5F72KLM1S,1.0,637.0,4.0,1.0,"[{""height"":411,""label"":""Car 1"",""left"":124,""top"":125,""width"":829},{""height"":350,""label"":""Car 2"",""left"":1473,""top"":267,""width"":612},{""height"":352,""label"":""Car 3"",""left"":2449,""top"":261,""width"":673},{""height"":318,""label"":""Car 5"",""left"":1458,""top"":1145,""width"":652},{""height"":343,""label"":""Car 6"",""left"":2171,""top"":1080,""width"":1047},{""height"":374,""label"":""Car 4"",""left"":294,""top"":1117,""width"":748}]",Car 3,614.0,262.0,2447.0,3126.0,352.0,679.0,Car 3,613.0,261.0,2449.0,3122.0,352.0,673.0,239008.0,236896.0,6.35917360311745,0.9856011698530206
A2UNH5F72KLM1S,1.0,637.0,4.0,1.0,"[{""height"":411,""label"":""Car 1"",""left"":124,""top"":125,""width"":829},{""height"":350,""label"":""Car 2"",""left"":1473,""top"":267,""width"":612},{""height"":352,""label"":""Car 3"",""left"":2449,""top"":261,""width"":673},{""height"":318,""label"":""Car 5"",""left"":1458,""top"":1145,""width"":652},{""height"":343,""label"":""Car 6"",""left"":2171,""top"":1080,""width"":1047},{""height"":374,""label"":""Car 4"",""left"":294,""top"":1117,""width"":748}]",Car 5,1463.0,1144.0,1460.0,2111.0,319.0,651.0,Car 5,1463.0,1145.0,1458.0,2110.0,318.0,652.0,207669.0,207336.0,3.414213562373095,0.992311661999828
A2UNH5F72KLM1S,1.0,637.0,4.0,1.0,"[{""height"":411,""label"":""Car 1"",""left"":124,""top"":125,""width"":829},{""height"":350,""label"":""Car 2"",""left"":1473,""top"":267,""width"":612},{""height"":352,""label"":""Car 3"",""left"":2449,""top"":261,""width"":673},{""height"":318,""label"":""Car 5"",""left"":1458,""top"":1145,""width"":652},{""height"":343,""label"":""Car 6"",""left"":2171,""top"":1080,""width"":1047},{""height"":374,""label"":""Car 4"",""left"":294,""top"":1117,""width"":748}]",Car 6,1427.0,1080.0,2171.0,3217.0,347.0,1046.0,Car 6,1423.0,1080.0,2171.0,3218.0,343.0,1047.0,362962.0,359121.0,5.0,0.9875733479572251
A2UNH5F72KLM1S,1.0,637.0,4.0,1.0,"[{""height"":411,""label"":""Car 1"",""left"":124,""top"":125,""width"":829},{""height"":350,""label"":""Car 2"",""left"":1473,""top"":267,""width"":612},{""height"":352,""label"":""Car 3"",""left"":2449,""top"":261,""width"":673},{""height"":318,""label"":""Car 5"",""left"":1458,""top"":1145,""width"":652},{""height"":343,""label"":""Car 6"",""left"":2171,""top"":1080,""width"":1047},{""height"":374,""label"":""Car 4"",""left"":294,""top"":1117,""width"":748}]",Car 4,1493.0,1110.0,294.0,1043.0,383.0,749.0,Car 4,1491.0,1117.0,294.0,1042.0,374.0,748.0,286867.0,279752.0,9.071067811865476,0.9752604166666666
A1I96W45KL8N7L,1.0,180.0,5.0,1.0,"[{""height"":434,""label"":""Car 1"",""left"":125,""top"":102,""width"":834},{""height"":354,""label"":""Car 2"",""left"":1464,""top"":257,""width"":629},{""height"":373,""label"":""Car 3"",""left"":2438,""top"":252,""width"":700},{""height"":322,""label"":""Car 4"",""left"":290,""top"":1148,""width"":755},{""height"":322,""label"":""Car 5"",""left"":1456,""top"":1139,""width"":654},{""height"":360,""label"":""Car 6"",""left"":2179,""top"":1070,""width"":1030}]",Car 1,538.0,127.0,122.0,952.0,411.0,830.0,Car 1,536.0,102.0,125.0,959.0,434.0,834.0,341130.0,361956.0,29.56706124695833,0.9272445693589754
A1I96W45KL8N7L,1.0,180.0,5.0,1.0,"[{""height"":434,""label"":""Car 1"",""left"":125,""top"":102,""width"":834},{""height"":354,""label"":""Car 2"",""left"":1464,""top"":257,""width"":629},{""height"":373,""label"":""Car 3"",""left"":2438,""top"":252,""width"":700},{""height"":322,""label"":""Car 4"",""left"":290,""top"":1148,""width"":755},{""height"":322,""label"":""Car 5"",""left"":1456,""top"":1139,""width"":654},{""height"":360,""label"":""Car 6"",""left"":2179,""top"":1070,""width"":1030}]",Car 2,617.0,268.0,1472.0,2086.0,349.0,614.0,Car 2,611.0,257.0,1464.0,2093.0,354.0,629.0,214286.0,222666.0,23.038404810405297,0.930588545790446
A1I96W45KL8N7L,1.0,180.0,5.0,1.0,"[{""height"":434,""label"":""Car 1"",""left"":125,""top"":102,""width"":834},{""height"":354,""label"":""Car 2"",""left"":1464,""top"":257,""width"":629},{""height"":373,""label"":""Car 3"",""left"":2438,""top"":252,""width"":700},{""height"":322,""label"":""Car 4"",""left"":290,""top"":1148,""width"":755},{""height"":322,""label"":""Car 5"",""left"":1456,""top"":1139,""width"":654},{""height"":360,""label"":""Car 6"",""left"":2179,""top"":1070,""width"":1030}]",Car 3,614.0,262.0,2447.0,3126.0,352.0,679.0,Car 3,625.0,252.0,2438.0,3138.0,373.0,700.0,239008.0,261100.0,29.833169755365205,0.9155751523797173
A1I96W45KL8N7L,1.0,180.0,5.0,1.0,"[{""height"":434,""label"":""Car 1"",""left"":125,""top"":102,""width"":834},{""height"":354,""label"":""Car 2"",""left"":1464,""top"":257,""width"":629},{""height"":373,""label"":""Car 3"",""left"":2438,""top"":252,""width"":700},{""height"":322,""label"":""Car 4"",""left"":290,""top"":1148,""width"":755},{""height"":322,""label"":""Car 5"",""left"":1456,""top"":1139,""width"":654},{""height"":360,""label"":""Car 6"",""left"":2179,""top"":1070,""width"":1030}]",Car 4,1493.0,1110.0,294.0,1043.0,383.0,749.0,Car 4,1470.0,1148.0,290.0,1045.0,322.0,755.0,286867.0,243110.0,61.3978302407384,0.835523456739027
A1I96W45KL8N7L,1.0,180.0,5.0,1.0,"[{""height"":434,""label"":""Car 1"",""left"":125,""top"":102,""width"":834},{""height"":354,""label"":""Car 2"",""left"":1464,""top"":257,""width"":629},{""height"":373,""label"":""Car 3"",""left"":2438,""top"":252,""width"":700},{""height"":322,""label"":""Car 4"",""left"":290,""top"":1148,""width"":755},{""height"":322,""label"":""Car 5"",""left"":1456,""top"":1139,""width"":654},{""height"":360,""label"":""Car 6"",""left"":2179,""top"":1070,""width"":1030}]",Car 5,1463.0,1144.0,1460.0,2111.0,319.0,651.0,Car 5,1461.0,1139.0,1456.0,2110.0,322.0,654.0,207669.0,210588.0,9.571155468592364,0.9710629635015269
A1I96W45KL8N7L,1.0,180.0,5.0,1.0,"[{""height"":434,""label"":""Car 1"",""left"":125,""top"":102,""width"":834},{""height"":354,""label"":""Car 2"",""left"":1464,""top"":257,""width"":629},{""height"":373,""label"":""Car 3"",""left"":2438,""top"":252,""width"":700},{""height"":322,""label"":""Car 4"",""left"":290,""top"":1148,""width"":755},{""height"":322,""label"":""Car 5"",""left"":1456,""top"":1139,""width"":654},{""height"":360,""label"":""Car 6"",""left"":2179,""top"":1070,""width"":1030}]",Car 6,1427.0,1080.0,2171.0,3217.0,347.0,1046.0,Car 6,1430.0,1070.0,2179.0,3209.0,360.0,1030.0,362962.0,370800.0,21.35025222018323,0.9497801508369093
A2UYLH0TKK6R8S,1.0,140.0,5.0,1.0,"[{""height"":10,""label"":""Car 1"",""left"":1230,""top"":362,""width"":746},{""height"":404,""label"":""Car 1"",""left"":143,""top"":106,""width"":843},{""height"":403,""label"":""Car 2"",""left"":1480,""top"":229,""width"":603},{""height"":362,""label"":""Car 3"",""left"":2450,""top"":270,""width"":731},{""height"":352,""label"":""Car 3"",""left"":260,""top"":1148,""width"":791},{""height"":332,""label"":""Car 5"",""left"":1470,""top"":1112,""width"":633},{""height"":362,""label"":""Car 6"",""left"":2175,""top"":1081,""width"":1046}]",Car 1,538.0,127.0,122.0,952.0,411.0,830.0,Car 1,372.0,362.0,1230.0,1976.0,10.0,746.0,341130.0,7460.0,2170.9853527737205,-999.0
A2UYLH0TKK6R8S,1.0,140.0,5.0,1.0,"[{""height"":10,""label"":""Car 1"",""left"":1230,""top"":362,""width"":746},{""height"":404,""label"":""Car 1"",""left"":143,""top"":106,""width"":843},{""height"":403,""label"":""Car 2"",""left"":1480,""top"":229,""width"":603},{""height"":362,""label"":""Car 3"",""left"":2450,""top"":270,""width"":731},{""height"":352,""label"":""Car 3"",""left"":260,""top"":1148,""width"":791},{""height"":332,""label"":""Car 5"",""left"":1470,""top"":1112,""width"":633},{""height"":362,""label"":""Car 6"",""left"":2175,""top"":1081,""width"":1046}]",Car 1,538.0,127.0,122.0,952.0,411.0,830.0,Car 1,510.0,106.0,143.0,986.0,404.0,843.0,341130.0,340572.0,74.96248240537616,0.8335477231798302
A2UYLH0TKK6R8S,1.0,140.0,5.0,1.0,"[{""height"":10,""label"":""Car 1"",""left"":1230,""top"":362,""width"":746},{""height"":404,""label"":""Car 1"",""left"":143,""top"":106,""width"":843},{""height"":403,""label"":""Car 2"",""left"":1480,""top"":229,""width"":603},{""height"":362,""label"":""Car 3"",""left"":2450,""top"":270,""width"":731},{""height"":352,""label"":""Car 3"",""left"":260,""top"":1148,""width"":791},{""height"":332,""label"":""Car 5"",""left"":1470,""top"":1112,""width"":633},{""height"":362,""label"":""Car 6"",""left"":2175,""top"":1081,""width"":1046}]",Car 2,617.0,268.0,1472.0,2086.0,349.0,614.0,Car 2,632.0,229.0,1480.0,2083.0,403.0,603.0,214286.0,243009.0,56.11521443121589,0.8528801852613912
A2UYLH0TKK6R8S,1.0,140.0,5.0,1.0,"[{""height"":10,""label"":""Car 1"",""left"":1230,""top"":362,""width"":746},{""height"":404,""label"":""Car 1"",""left"":143,""top"":106,""width"":843},{""height"":403,""label"":""Car 2"",""left"":1480,""top"":229,""width"":603},{""height"":362,""label"":""Car 3"",""left"":2450,""top"":270,""width"":731},{""height"":352,""label"":""Car 3"",""left"":260,""top"":1148,""width"":791},{""height"":332,""label"":""Car 5"",""left"":1470,""top"":1112,""width"":633},{""height"":362,""label"":""Car 6"",""left"":2175,""top"":1081,""width"":1046}]",Car 3,614.0,262.0,2447.0,3126.0,352.0,679.0,Car 3,632.0,270.0,2450.0,3181.0,362.0,731.0,239008.0,264622.0,73.82706051725567,0.858092295483686
A2UYLH0TKK6R8S,1.0,140.0,5.0,1.0,"[{""height"":10,""label"":""Car 1"",""left"":1230,""top"":362,""width"":746},{""height"":404,""label"":""Car 1"",""left"":143,""top"":106,""width"":843},{""height"":403,""label"":""Car 2"",""left"":1480,""top"":229,""width"":603},{""height"":362,""label"":""Car 3"",""left"":2450,""top"":270,""width"":731},{""height"":352,""label"":""Car 3"",""left"":260,""top"":1148,""width"":791},{""height"":332,""label"":""Car 5"",""left"":1470,""top"":1112,""width"":633},{""height"":362,""label"":""Car 6"",""left"":2175,""top"":1081,""width"":1046}]",Car 3,614.0,262.0,2447.0,3126.0,352.0,679.0,Car 3,1500.0,1148.0,260.0,1051.0,352.0,791.0,239008.0,278432.0,4615.894033312725,-999.0
A2UYLH0TKK6R8S,1.0,140.0,5.0,1.0,"[{""height"":10,""label"":""Car 1"",""left"":1230,""top"":362,""width"":746},{""height"":404,""label"":""Car 1"",""left"":143,""top"":106,""width"":843},{""height"":403,""label"":""Car 2"",""left"":1480,""top"":229,""width"":603},{""height"":362,""label"":""Car 3"",""left"":2450,""top"":270,""width"":731},{""height"":352,""label"":""Car 3"",""left"":260,""top"":1148,""width"":791},{""height"":332,""label"":""Car 5"",""left"":1470,""top"":1112,""width"":633},{""height"":362,""label"":""Car 6"",""left"":2175,""top"":1081,""width"":1046}]",Car 5,1463.0,1144.0,1460.0,2111.0,319.0,651.0,Car 5,1444.0,1112.0,1470.0,2103.0,332.0,633.0,207669.0,210156.0,54.45575555852517,0.8335983365949119
A2UYLH0TKK6R8S,1.0,140.0,5.0,1.0,"[{""height"":10,""label"":""Car 1"",""left"":1230,""top"":362,""width"":746},{""height"":404,""label"":""Car 1"",""left"":143,""top"":106,""width"":843},{""height"":403,""label"":""Car 2"",""left"":1480,""top"":229,""width"":603},{""height"":362,""label"":""Car 3"",""left"":2450,""top"":270,""width"":731},{""height"":352,""label"":""Car 3"",""left"":260,""top"":1148,""width"":791},{""height"":332,""label"":""Car 5"",""left"":1470,""top"":1112,""width"":633},{""height"":362,""label"":""Car 6"",""left"":2175,""top"":1081,""width"":1046}]",Car 6,1427.0,1080.0,2171.0,3217.0,347.0,1046.0,Car 6,1443.0,1081.0,2175.0,3221.0,362.0,1046.0,362962.0,378652.0,20.615528128088304,0.9462085878022254
A2NNADV798N5KT,1.0,449.0,5.0,1.0,"[{""height"":404,""label"":""Car 2"",""left"":131,""top"":125,""width"":825},{""height"":10,""label"":""Car 2"",""left"":1776,""top"":389,""width"":9},{""height"":346,""label"":""Car 2"",""left"":1475,""top"":268,""width"":614},{""height"":348,""label"":""Car 3"",""left"":2447,""top"":265,""width"":684},{""height"":334,""label"":""Car 4"",""left"":292,""top"":1153,""width"":753},{""height"":325,""label"":""Car 5"",""left"":1452,""top"":1139,""width"":662},{""height"":351,""label"":""Car 6"",""left"":2176,""top"":1079,""width"":1038}]",Car 2,617.0,268.0,1472.0,2086.0,349.0,614.0,Car 2,529.0,125.0,131.0,956.0,404.0,825.0,214286.0,333300.0,2482.8965870322045,-999.0
A2NNADV798N5KT,1.0,449.0,5.0,1.0,"[{""height"":404,""label"":""Car 2"",""left"":131,""top"":125,""width"":825},{""height"":10,""label"":""Car 2"",""left"":1776,""top"":389,""width"":9},{""height"":346,""label"":""Car 2"",""left"":1475,""top"":268,""width"":614},{""height"":348,""label"":""Car 3"",""left"":2447,""top"":265,""width"":684},{""height"":334,""label"":""Car 4"",""left"":292,""top"":1153,""width"":753},{""height"":325,""label"":""Car 5"",""left"":1452,""top"":1139,""width"":662},{""height"":351,""label"":""Car 6"",""left"":2176,""top"":1079,""width"":1038}]",Car 2,617.0,268.0,1472.0,2086.0,349.0,614.0,Car 2,399.0,389.0,1776.0,1785.0,10.0,9.0,214286.0,90.0,698.4957858296754,0.0005110336817653891
A2NNADV798N5KT,1.0,449.0,5.0,1.0,"[{""height"":404,""label"":""Car 2"",""left"":131,""top"":125,""width"":825},{""height"":10,""label"":""Car 2"",""left"":1776,""top"":389,""width"":9},{""height"":346,""label"":""Car 2"",""left"":1475,""top"":268,""width"":614},{""height"":348,""label"":""Car 3"",""left"":2447,""top"":265,""width"":684},{""height"":334,""label"":""Car 4"",""left"":292,""top"":1153,""width"":753},{""height"":325,""label"":""Car 5"",""left"":1452,""top"":1139,""width"":662},{""height"":351,""label"":""Car 6"",""left"":2176,""top"":1079,""width"":1038}]",Car 2,617.0,268.0,1472.0,2086.0,349.0,614.0,Car 2,614.0,268.0,1475.0,2089.0,346.0,614.0,214286.0,212444.0,7.242640687119285,0.9818439047394483
A2NNADV798N5KT,1.0,449.0,5.0,1.0,"[{""height"":404,""label"":""Car 2"",""left"":131,""top"":125,""width"":825},{""height"":10,""label"":""Car 2"",""left"":1776,""top"":389,""width"":9},{""height"":346,""label"":""Car 2"",""left"":1475,""top"":268,""width"":614},{""height"":348,""label"":""Car 3"",""left"":2447,""top"":265,""width"":684},{""height"":334,""label"":""Car 4"",""left"":292,""top"":1153,""width"":753},{""height"":325,""label"":""Car 5"",""left"":1452,""top"":1139,""width"":662},{""height"":351,""label"":""Car 6"",""left"":2176,""top"":1079,""width"":1038}]",Car 3,614.0,262.0,2447.0,3126.0,352.0,679.0,Car 3,613.0,265.0,2447.0,3131.0,348.0,684.0,239008.0,238032.0,6.830951894845301,0.9815331803048163
A2NNADV798N5KT,1.0,449.0,5.0,1.0,"[{""height"":404,""label"":""Car 2"",""left"":131,""top"":125,""width"":825},{""height"":10,""label"":""Car 2"",""left"":1776,""top"":389,""width"":9},{""height"":346,""label"":""Car 2"",""left"":1475,""top"":268,""width"":614},{""height"":348,""label"":""Car 3"",""left"":2447,""top"":265,""width"":684},{""height"":334,""label"":""Car 4"",""left"":292,""top"":1153,""width"":753},{""height"":325,""label"":""Car 5"",""left"":1452,""top"":1139,""width"":662},{""height"":351,""label"":""Car 6"",""left"":2176,""top"":1079,""width"":1038}]",Car 4,1493.0,1110.0,294.0,1043.0,383.0,749.0,Car 4,1487.0,1153.0,292.0,1045.0,334.0,753.0,286867.0,251502.0,49.371041820398524,0.8683555678440589
A2NNADV798N5KT,1.0,449.0,5.0,1.0,"[{""height"":404,""label"":""Car 2"",""left"":131,""top"":125,""width"":825},{""height"":10,""label"":""Car 2"",""left"":1776,""top"":389,""width"":9},{""height"":346,""label"":""Car 2"",""left"":1475,""top"":268,""width"":614},{""height"":348,""label"":""Car 3"",""left"":2447,""top"":265,""width"":684},{""height"":334,""label"":""Car 4"",""left"":292,""top"":1153,""width"":753},{""height"":325,""label"":""Car 5"",""left"":1452,""top"":1139,""width"":662},{""height"":351,""label"":""Car 6"",""left"":2176,""top"":1079,""width"":1038}]",Car 5,1463.0,1144.0,1460.0,2111.0,319.0,651.0,Car 5,1464.0,1139.0,1452.0,2114.0,325.0,662.0,207669.0,215150.0,13.89320964314385,0.9653092006033183
