top,bottom,right,left,HITId,HITTypeId,Reward,AssignmentDurationInSeconds,WorkerId,AssignmentStatus,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,WorkTimeInSeconds,ImageId,in_treatment,bound_size,bounding_box_score
428,582,548,137,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AZ5JQK0KGS229,Submitted,0% (0/0),0% (0/0),0% (0/0),296,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,11.6620812458533
425,577,552,147,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,ANLGNMS7SKPWF,Submitted,0% (0/0),0% (0/0),0% (0/0),61,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,12.8359140484786
427,586,550,138,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AGQVIIIQICTS2,Submitted,0% (0/0),0% (0/0),0% (0/0),137,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,13.4724902597448
585,589,672,665,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AGQVIIIQICTS2,Submitted,0% (0/0),0% (0/0),0% (0/0),137,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,726.985460592638
426,580,545,143,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A29CUGO5FRT2FQ,Submitted,0% (0/0),0% (0/0),0% (0/0),71,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,3.09496814778781
421,578,545,143,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A2L9QL5S7KUL6V,Submitted,0% (0/0),0% (0/0),0% (0/0),41,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,6.04304558976681
426,581,543,137,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A1CHNUHS5V1SV,Submitted,0% (0/0),0% (0/0),0% (0/0),17,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,8.94642610565236
418,590,555,138,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,ALNDYF0XJ26YV,Submitted,0% (0/0),0% (0/0),0% (0/0),62,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,22.4472238152222
405,588,550,134,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A1IW8P2O4CK670,Submitted,0% (0/0),0% (0/0),0% (0/0),49,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,31.429581304336
417,578,545,144,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AG7HIGV4SPMXP,Submitted,0% (0/0),0% (0/0),0% (0/0),24,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,10.0767581610951
425,574,540,139,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A7GMBXTOB9MSA,Submitted,0% (0/0),0% (0/0),0% (0/0),41,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,12.9933288949069
,,,,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A3R6KO03P9QLNO,Submitted,0% (0/0),0% (0/0),0% (0/0),46,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,
371,603,610,169,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A1L7T5SC0QFUE0,Submitted,0% (0/0),0% (0/0),0% (0/0),34,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,117.933013595342
422,583,546,134,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AP4A0MZOKR52J,Submitted,0% (0/0),0% (0/0),0% (0/0),40,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,11.989885037373
427,583,545,143,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A172IPDMU3J4P3,Submitted,0% (0/0),0% (0/0),0% (0/0),25,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,5.05366452222429
423,583,551,138,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AZ7CL1PR63ATG,Submitted,0% (0/0),0% (0/0),0% (0/0),73,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,12.1591153135226
426,579,545,146,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A193ZHBITVW5EO,Submitted,0% (0/0),0% (0/0),0% (0/0),59,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,5.34418037445839
429,574,542,143,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AJ86CAZX0QCE9,Submitted,0% (0/0),0% (0/0),0% (0/0),93,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,12.6634176351457
425,581,545,145,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A222LKW5DHRPV8,Submitted,0% (0/0),0% (0/0),0% (0/0),35,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,2.70282642044691
442,564,354,143,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AZT19Y8A0811M,Submitted,0% (0/0),0% (0/0),0% (0/0),45,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,208.491695027266
425,583,548,137,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AZT19Y8A0811M,Submitted,0% (0/0),0% (0/0),0% (0/0),45,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,10.1727059004576
428,583,547,138,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,ATTMBWVGCN075,Submitted,0% (0/0),0% (0/0),0% (0/0),101,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,10.36528728184
428,580,539,146,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A4WBW7FVQASZE,Submitted,0% (0/0),0% (0/0),0% (0/0),57,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,9.73749663852225
424,581,544,146,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A1N1ULK71RHVMM,Submitted,0% (0/0),0% (0/0),0% (0/0),46,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,3.27999999999997
430,578,545,146,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A3FKX13NFQZP0Q,Submitted,0% (0/0),0% (0/0),0% (0/0),85,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,10.0069884907399
427,577,542,148,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A122AII05CFSAP,Submitted,0% (0/0),0% (0/0),0% (0/0),89,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,10.1223389033877
424,578,546,145,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AYAX0QS40ZEU0,Submitted,0% (0/0),0% (0/0),0% (0/0),202,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.7790057034173
425,580,543,145,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A30NZAZ04OUGQD,Submitted,0% (0/0),0% (0/0),0% (0/0),130,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,3.84166630513373
429,578,543,146,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A1Z12SGB1WMXHK,Submitted,0% (0/0),0% (0/0),0% (0/0),43,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,9.2582890324839
426,581,544,145,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A3AYHESLQSDY5T,Submitted,0% (0/0),0% (0/0),0% (0/0),91,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,3.73990475974505
421,587,542,145,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A2Q7H3Q97EZL8T,Submitted,0% (0/0),0% (0/0),0% (0/0),32,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,10.2162946555577
426,581,544,145,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A3SCRQ4WF9NYEE,Submitted,0% (0/0),0% (0/0),0% (0/0),133,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,3.73990475974505
425,579,546,141,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A196US49EU5ZN5,Submitted,0% (0/0),0% (0/0),0% (0/0),24,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.78155283583841
425,582,545,144,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A2BN9SOHPU62SM,Submitted,0% (0/0),0% (0/0),0% (0/0),97,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,2.25009218681938
426,581,544,143,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A2H1WD99Z84WLR,Submitted,0% (0/0),0% (0/0),0% (0/0),86,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,2.45990475974508
424,582,549,138,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A1KX59GUTSMLH,Submitted,0% (0/0),0% (0/0),0% (0/0),65,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,9.81248567169143
426,582,562,138,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AOG0PUCLMU0HH,Submitted,0% (0/0),0% (0/0),0% (0/0),43,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,22.9273132817138
428,577,543,145,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A38RZINSK2C01U,Submitted,0% (0/0),0% (0/0),0% (0/0),46,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,8.64629400379144
427,582,545,144,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A2P887RDKZ27ZF,Submitted,0% (0/0),0% (0/0),0% (0/0),76,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.20878856125586
421,579,541,145,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A36GOXSROXWG3B,Submitted,0% (0/0),0% (0/0),0% (0/0),146,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,7.30337427157487
429,582,544,145,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AO2KZRK3DQ2WD,Submitted,0% (0/0),0% (0/0),0% (0/0),186,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,6.9616267408821
429,575,545,147,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A2CT0IK0QSFDRS,Submitted,0% (0/0),0% (0/0),0% (0/0),26,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,12.0307491721663
429,583,545,144,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AUH9D3Q8IN61U,Submitted,0% (0/0),0% (0/0),0% (0/0),125,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,7.11284800698017
425,584,549,138,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A1TJE6KN0AOZY6,Submitted,0% (0/0),0% (0/0),0% (0/0),30,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,10.6156516497857
431,580,543,144,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A47E0Z3LTH37V,Submitted,0% (0/0),0% (0/0),0% (0/0),146,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,8.37681373547316
403,606,549,190,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,ATIGCUKIPNWG0,Submitted,0% (0/0),0% (0/0),0% (0/0),81,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,74.3655970028365
500,510,528,475,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,ATIGCUKIPNWG0,Submitted,0% (0/0),0% (0/0),0% (0/0),81,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,416.955282756802
431,566,535,151,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A2HP5BNF7SQT02,Submitted,0% (0/0),0% (0/0),0% (0/0),18,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,28.747006479881
429,579,543,143,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A2ZGPCLP5BXSEB,Submitted,0% (0/0),0% (0/0),0% (0/0),47,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,7.29423256654159
427,582,546,142,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,APAR2A1F4RB0N,Submitted,0% (0/0),0% (0/0),0% (0/0),103,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.98194892784718
426,581,543,145,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A2DDPSXH2X96RF,Submitted,0% (0/0),0% (0/0),0% (0/0),124,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.22642610565233
430,580,542,144,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AI9LWC93VW33,Submitted,0% (0/0),0% (0/0),0% (0/0),77,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,7.74238590257133
423,578,546,146,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A381J6ZTN3TVDF,Submitted,0% (0/0),0% (0/0),0% (0/0),46,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,5.68427402096395
424,620,546,168,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,ARLKYYDF1A3QR,Submitted,0% (0/0),0% (0/0),0% (0/0),39,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,47.4916550754468
496,642,629,566,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,ARLKYYDF1A3QR,Submitted,0% (0/0),0% (0/0),0% (0/0),39,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,537.927515220221
426,580,543,146,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A1XZZSGX0LY3IH,Submitted,0% (0/0),0% (0/0),0% (0/0),70,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,5.40947410382735
439,585,540,147,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A2STW7J8ACEC90,Submitted,0% (0/0),0% (0/0),0% (0/0),37,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,21.1095510289048
428,581,544,142,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A2F9FURICZCOY3,Submitted,0% (0/0),0% (0/0),0% (0/0),34,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,5.4108764483751
423,580,547,139,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A2OJMVNKUAXJ8O,Submitted,0% (0/0),0% (0/0),0% (0/0),39,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,7.03633223383832
426,580,543,143,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AX3RDV6XXR1XB,Submitted,0% (0/0),0% (0/0),0% (0/0),48,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,3.64925252609926
425,582,545,144,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AF7ZV0U3CGOK0,Submitted,0% (0/0),0% (0/0),0% (0/0),64,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,2.25009218681938
428,583,548,144,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A2CIRSDBG6NQU1,Submitted,0% (0/0),0% (0/0),0% (0/0),39,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,7.32384962928572
427,580,544,145,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,ARP94Y9E39RM4,Submitted,0% (0/0),0% (0/0),0% (0/0),107,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.98834028377292
431,581,551,142,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A181IS1TFLFH3X,Submitted,0% (0/0),0% (0/0),0% (0/0),31,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,10.8177798663323
427,584,550,139,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A3OVYQYY3HT6QR,Submitted,0% (0/0),0% (0/0),0% (0/0),30,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,11.4348521700485
417,578,546,142,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A3RSY0M85JTRSX,Submitted,0% (0/0),0% (0/0),0% (0/0),49,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,10.4247636476366
426,580,544,145,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A1J313G71CD52Z,Submitted,0% (0/0),0% (0/0),0% (0/0),438,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.02073791231193
423,576,549,150,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A322PKD0V62M27,Submitted,0% (0/0),0% (0/0),0% (0/0),95,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,12.7852245382704
419,588,557,142,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,ATPXLMZRF6Q1C,Submitted,0% (0/0),0% (0/0),0% (0/0),34,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,20.4639172106101
418,595,577,124,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A32NGM55RFYW0U,Submitted,0% (0/0),0% (0/0),0% (0/0),58,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,56.803164010866
422,584,550,140,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A2BXNH0WMOXAIU,Submitted,0% (0/0),0% (0/0),0% (0/0),37,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,10.2253767881996
425,581,545,145,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AXVPB56IP0T6B,Submitted,0% (0/0),0% (0/0),0% (0/0),85,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,2.70282642044691
423,567,560,140,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A3HMKTPGLD510R,Submitted,0% (0/0),0% (0/0),0% (0/0),44,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,29.790073010857
585,603,385,358,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A3HMKTPGLD510R,Submitted,0% (0/0),0% (0/0),0% (0/0),44,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,442.493281267421
585,585,554,554,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A3HMKTPGLD510R,Submitted,0% (0/0),0% (0/0),0% (0/0),44,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,571.931331314911
426,584,548,145,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,A1M0D7YLLFO2CE,Submitted,0% (0/0),0% (0/0),0% (0/0),26,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,7.32919751456928
419,589,581,126,3E9VAUV7CZWOOBM9QKR7K8GUGS2YA5,3U20ZGNLAS4MWP22HDXQICWS88DD74,$0.02,3600,AVH2O77PHXY7R,Submitted,0% (0/0),0% (0/0),0% (0/0),55,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,55.8168179236878
