top,bottom,right,left,HITId,HITTypeId,Reward,AssignmentDurationInSeconds,WorkerId,AssignmentStatus,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,WorkTimeInSeconds,ImageId,in_treatment,bounding_box_score
341,476,762,550,3CVBMEMMYEYKJEYM9HBZOHJ1PNCH7P,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,APSKPVAHS522W,Submitted,0% (0/0),0% (0/0),0% (0/0),92,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11a5ec59de4bf422.jpg,1,47.4120115134405
373,479,761,548,3CVBMEMMYEYKJEYM9HBZOHJ1PNCH7P,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AMMUQ5FYIZ1GQ,Submitted,0% (0/0),0% (0/0),0% (0/0),518,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11a5ec59de4bf422.jpg,1,20.3239396352659
350,495,756,560,3CVBMEMMYEYKJEYM9HBZOHJ1PNCH7P,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2AZEEKX5O8J4N,Submitted,0% (0/0),0% (0/0),0% (0/0),20,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11a5ec59de4bf422.jpg,1,38.2842823094689
381,474,753,558,3CVBMEMMYEYKJEYM9HBZOHJ1PNCH7P,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3NBJ2WSWYJPWY,Submitted,0% (0/0),0% (0/0),0% (0/0),35,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11a5ec59de4bf422.jpg,1,14.0416973141039
329,531,523,192,3W1K7D6QTEZTCB16SKTMTQ9243KBZV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,APSKPVAHS522W,Submitted,0% (0/0),0% (0/0),0% (0/0),215,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11b13f14591a1541.jpg,1,43.069548552714
350,528,522,197,3W1K7D6QTEZTCB16SKTMTQ9243KBZV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,ABBMKMTKDC065,Submitted,0% (0/0),0% (0/0),0% (0/0),39,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11b13f14591a1541.jpg,1,17.2592033072814
349,531,521,205,3W1K7D6QTEZTCB16SKTMTQ9243KBZV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1G85JMLZY7B28,Submitted,0% (0/0),0% (0/0),0% (0/0),66,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11b13f14591a1541.jpg,1,22.5874460067266
347,523,528,195,3W1K7D6QTEZTCB16SKTMTQ9243KBZV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AE2N5QUSIL9JE,Submitted,0% (0/0),0% (0/0),0% (0/0),6,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11b13f14591a1541.jpg,1,18.3428648722864
327,514,528,181,3W1K7D6QTEZTCB16SKTMTQ9243KBZV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2ZZW6KME1FUDU,Submitted,0% (0/0),0% (0/0),0% (0/0),20,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11b13f14591a1541.jpg,1,51.5258851383403
362,520,520,200,3W1K7D6QTEZTCB16SKTMTQ9243KBZV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1ULHXPHPJRQVZ,Submitted,0% (0/0),0% (0/0),0% (0/0),17,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11b13f14591a1541.jpg,1,4.7040085469988
327,527,521,180,3W1K7D6QTEZTCB16SKTMTQ9243KBZV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3RD75HSSMVHKM,Submitted,0% (0/0),0% (0/0),0% (0/0),19,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11b13f14591a1541.jpg,1,52.3100111570866
361,522,520,199,3W1K7D6QTEZTCB16SKTMTQ9243KBZV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A4GXHVTRGW5P8,Submitted,0% (0/0),0% (0/0),0% (0/0),40,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11b13f14591a1541.jpg,1,5.00333186066776
362,520,519,201,3W1K7D6QTEZTCB16SKTMTQ9243KBZV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A30DUC2L6BI0D5,Submitted,0% (0/0),0% (0/0),0% (0/0),28,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11b13f14591a1541.jpg,1,6.3756086783138
362,523,519,199,3W1K7D6QTEZTCB16SKTMTQ9243KBZV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1Y0ABOUJUMCWW,Submitted,0% (0/0),0% (0/0),0% (0/0),48,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11b13f14591a1541.jpg,1,7.41587533312966
319,517,514,185,3W1K7D6QTEZTCB16SKTMTQ9243KBZV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A10HVCH6Y0N7SJ,Submitted,0% (0/0),0% (0/0),0% (0/0),231,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11b13f14591a1541.jpg,1,55.1968376628696
344,521,524,185,3W1K7D6QTEZTCB16SKTMTQ9243KBZV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2H75L5IY3FR41,Submitted,0% (0/0),0% (0/0),0% (0/0),89,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11b13f14591a1541.jpg,1,29.1784678678206
352,539,525,193,3W1K7D6QTEZTCB16SKTMTQ9243KBZV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2JKM9ZTUWHVPF,Submitted,100% (1/1),100% (1/1),100% (1/1),163,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11b13f14591a1541.jpg,1,27.4614073462784
363,524,525,203,3W1K7D6QTEZTCB16SKTMTQ9243KBZV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2FZ88OU42EFC8,Submitted,0% (0/0),0% (0/0),0% (0/0),392,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11b13f14591a1541.jpg,1,10.4884352781317
339,531,526,182,3W1K7D6QTEZTCB16SKTMTQ9243KBZV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AWITQJV4D1QA4,Submitted,0% (0/0),0% (0/0),0% (0/0),43,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11b13f14591a1541.jpg,1,40.6324221823093
360,516,526,196,3W1K7D6QTEZTCB16SKTMTQ9243KBZV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3G0UTSYPCMFBU,Submitted,0% (0/0),0% (0/0),0% (0/0),197,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11b13f14591a1541.jpg,1,8.91480878644292
359,509,521,215,3W1K7D6QTEZTCB16SKTMTQ9243KBZV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3DB4V3R2RXTKU,Submitted,0% (0/0),0% (0/0),0% (0/0),356,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11b13f14591a1541.jpg,1,20.6235394084775
336,527,548,186,3W1K7D6QTEZTCB16SKTMTQ9243KBZV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AMMUQ5FYIZ1GQ,Submitted,0% (0/0),0% (0/0),0% (0/0),516,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11b13f14591a1541.jpg,1,49.3337709115425
360,522,522,202,3W1K7D6QTEZTCB16SKTMTQ9243KBZV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2FJ8YQ6VHGD2L,Submitted,0% (0/0),0% (0/0),0% (0/0),20,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11b13f14591a1541.jpg,1,4.60073498045718
362,521,520,199,3W1K7D6QTEZTCB16SKTMTQ9243KBZV,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AOMFEAWQHU3D8,Submitted,0% (0/0),0% (0/0),0% (0/0),57,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11b13f14591a1541.jpg,1,4.74480822725454
121,599,998,147,3X52SWXE10N8SLO7VX5A56L25MGWCX,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,APSKPVAHS522W,Submitted,0% (0/0),0% (0/0),0% (0/0),191,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11ca5d6eb7a78462.jpg,1,60.202862256947
142,577,1011,151,3X52SWXE10N8SLO7VX5A56L25MGWCX,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AEDNG2VYAA8NX,Submitted,0% (0/0),0% (0/0),0% (0/0),21,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11ca5d6eb7a78462.jpg,1,31.5305849399719
150,559,1003,144,3X52SWXE10N8SLO7VX5A56L25MGWCX,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3G0UTSYPCMFBU,Submitted,0% (0/0),0% (0/0),0% (0/0),60,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11ca5d6eb7a78462.jpg,1,16.7980414859015
136,566,1001,132,3X52SWXE10N8SLO7VX5A56L25MGWCX,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AE2N5QUSIL9JE,Submitted,0% (0/0),0% (0/0),0% (0/0),8,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11ca5d6eb7a78462.jpg,1,26.865569684829
121,578,999,131,3X52SWXE10N8SLO7VX5A56L25MGWCX,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2AZEEKX5O8J4N,Submitted,0% (0/0),0% (0/0),0% (0/0),314,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11ca5d6eb7a78462.jpg,1,47.614975160851
131,562,996,150,3X52SWXE10N8SLO7VX5A56L25MGWCX,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2FJ8YQ6VHGD2L,Submitted,0% (0/0),0% (0/0),0% (0/0),27,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11ca5d6eb7a78462.jpg,1,13.0500755520862
154,561,997,151,3X52SWXE10N8SLO7VX5A56L25MGWCX,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3OYVZSC9CXE5L,Submitted,0% (0/0),0% (0/0),0% (0/0),44,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11ca5d6eb7a78462.jpg,1,13.1774517615217
151,563,996,153,3X52SWXE10N8SLO7VX5A56L25MGWCX,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AGJTTK50503VZ,Submitted,0% (0/0),0% (0/0),0% (0/0),38,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11ca5d6eb7a78462.jpg,1,12.982677558956
152,567,1000,149,3X52SWXE10N8SLO7VX5A56L25MGWCX,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3NBJ2WSWYJPWY,Submitted,0% (0/0),0% (0/0),0% (0/0),41,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11ca5d6eb7a78462.jpg,1,17.7400611843143
158,574,1024,137,3X52SWXE10N8SLO7VX5A56L25MGWCX,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AZIAQJWXTSFUX,Submitted,0% (0/0),0% (0/0),0% (0/0),37,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11ca5d6eb7a78462.jpg,1,51.2125355703531
149,559,1024,132,3X52SWXE10N8SLO7VX5A56L25MGWCX,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3RD75HSSMVHKM,Submitted,0% (0/0),0% (0/0),0% (0/0),18,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11ca5d6eb7a78462.jpg,1,46.8234634962053
137,591,1007,126,3X52SWXE10N8SLO7VX5A56L25MGWCX,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2JKM9ZTUWHVPF,Submitted,100% (1/1),100% (1/1),100% (1/1),242,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11ca5d6eb7a78462.jpg,1,51.098492497732
155,575,998,142,3X52SWXE10N8SLO7VX5A56L25MGWCX,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,ABBMKMTKDC065,Submitted,0% (0/0),0% (0/0),0% (0/0),13,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11ca5d6eb7a78462.jpg,1,30.280418428498
148,562,1000,151,3X52SWXE10N8SLO7VX5A56L25MGWCX,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2U7U0A4G92GTR,Submitted,0% (0/0),0% (0/0),0% (0/0),49,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11ca5d6eb7a78462.jpg,1,9.04438216844718
143,584,1003,141,3X52SWXE10N8SLO7VX5A56L25MGWCX,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AMO9QDNF1R150,Submitted,0% (0/0),0% (0/0),0% (0/0),17,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11ca5d6eb7a78462.jpg,1,32.3714232156114
154,560,1000,149,3X52SWXE10N8SLO7VX5A56L25MGWCX,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,ALQOIBJA35DZM,Submitted,0% (0/0),0% (0/0),0% (0/0),52,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11ca5d6eb7a78462.jpg,1,13.9056147389882
130,567,1005,130,3X52SWXE10N8SLO7VX5A56L25MGWCX,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2H75L5IY3FR41,Submitted,0% (0/0),0% (0/0),0% (0/0),45,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11ca5d6eb7a78462.jpg,1,36.284578810945
151,559,1024,144,3X52SWXE10N8SLO7VX5A56L25MGWCX,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AMMUQ5FYIZ1GQ,Submitted,0% (0/0),0% (0/0),0% (0/0),442,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11ca5d6eb7a78462.jpg,1,35.4319350995846
155,561,998,150,3X52SWXE10N8SLO7VX5A56L25MGWCX,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A10IJ2B94MS2MX,Submitted,0% (0/0),0% (0/0),0% (0/0),36,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11ca5d6eb7a78462.jpg,1,14.1655928516516
132,553,994,119,3X52SWXE10N8SLO7VX5A56L25MGWCX,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1G85JMLZY7B28,Submitted,0% (0/0),0% (0/0),0% (0/0),98,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11ca5d6eb7a78462.jpg,1,42.4737258300429
209,396,797,401,37AQKJ12U06XMLMOMEVP7WE7PEYTTN,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AMMUQ5FYIZ1GQ,Submitted,0% (0/0),0% (0/0),0% (0/0),495,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cbd39c3b7f1cb0.jpg,1,36.8922854620939
221,382,758,417,37AQKJ12U06XMLMOMEVP7WE7PEYTTN,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1O4AAQX2KCD3N,Submitted,0% (0/0),0% (0/0),0% (0/0),18,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cbd39c3b7f1cb0.jpg,1,25.6176658840663
222,393,766,411,37AQKJ12U06XMLMOMEVP7WE7PEYTTN,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2H75L5IY3FR41,Submitted,0% (0/0),0% (0/0),0% (0/0),242,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cbd39c3b7f1cb0.jpg,1,12.3912714310921
200,399,771,403,37AQKJ12U06XMLMOMEVP7WE7PEYTTN,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AMO9QDNF1R150,Submitted,0% (0/0),0% (0/0),0% (0/0),11,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cbd39c3b7f1cb0.jpg,1,31.5451689637603
215,391,760,415,37AQKJ12U06XMLMOMEVP7WE7PEYTTN,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3G0UTSYPCMFBU,Submitted,0% (0/0),0% (0/0),0% (0/0),401,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cbd39c3b7f1cb0.jpg,1,19.4927055609226
217,380,757,421,37AQKJ12U06XMLMOMEVP7WE7PEYTTN,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2AZEEKX5O8J4N,Submitted,0% (0/0),0% (0/0),0% (0/0),174,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cbd39c3b7f1cb0.jpg,1,30.9066538557618
201,396,773,402,37AQKJ12U06XMLMOMEVP7WE7PEYTTN,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AE2N5QUSIL9JE,Submitted,0% (0/0),0% (0/0),0% (0/0),6,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cbd39c3b7f1cb0.jpg,1,28.8279566487098
149,447,812,372,37AQKJ12U06XMLMOMEVP7WE7PEYTTN,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1QRO7EU8B0J4U,Submitted,0% (0/0),0% (0/0),0% (0/0),16,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cbd39c3b7f1cb0.jpg,1,149.235571583743
197,410,787,389,37AQKJ12U06XMLMOMEVP7WE7PEYTTN,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3RD75HSSMVHKM,Submitted,0% (0/0),0% (0/0),0% (0/0),23,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cbd39c3b7f1cb0.jpg,1,55.5454636284568
216,385,762,412,37AQKJ12U06XMLMOMEVP7WE7PEYTTN,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3UXXT6KP7MIRG,Submitted,0% (0/0),0% (0/0),0% (0/0),308,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cbd39c3b7f1cb0.jpg,1,16.5067023556635
196,388,763,406,37AQKJ12U06XMLMOMEVP7WE7PEYTTN,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1G85JMLZY7B28,Submitted,0% (0/0),0% (0/0),0% (0/0),267,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cbd39c3b7f1cb0.jpg,1,29.7488000547394
213,394,764,413,37AQKJ12U06XMLMOMEVP7WE7PEYTTN,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2ZY1BYHGB34W5,Submitted,0% (0/0),0% (0/0),0% (0/0),380,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cbd39c3b7f1cb0.jpg,1,17.1679529380407
207,383,762,412,37AQKJ12U06XMLMOMEVP7WE7PEYTTN,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A10HVCH6Y0N7SJ,Submitted,0% (0/0),0% (0/0),0% (0/0),22,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cbd39c3b7f1cb0.jpg,1,23.0545215677538
217,387,760,416,37AQKJ12U06XMLMOMEVP7WE7PEYTTN,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1FPCIKO68OQ63,Submitted,0% (0/0),0% (0/0),0% (0/0),15,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cbd39c3b7f1cb0.jpg,1,20.0019328544193
222,385,761,415,37AQKJ12U06XMLMOMEVP7WE7PEYTTN,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A376RKV87IXIVQ,Submitted,0% (0/0),0% (0/0),0% (0/0),28,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cbd39c3b7f1cb0.jpg,1,19.3254448920112
220,381,757,418,37AQKJ12U06XMLMOMEVP7WE7PEYTTN,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AGJTTK50503VZ,Submitted,0% (0/0),0% (0/0),0% (0/0),34,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cbd39c3b7f1cb0.jpg,1,27.9351014027062
209,387,765,413,37AQKJ12U06XMLMOMEVP7WE7PEYTTN,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A255Z4TRTBZLKV,Submitted,0% (0/0),0% (0/0),0% (0/0),25,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cbd39c3b7f1cb0.jpg,1,16.7027295049754
218,370,765,415,37AQKJ12U06XMLMOMEVP7WE7PEYTTN,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3DB4V3R2RXTKU,Submitted,0% (0/0),0% (0/0),0% (0/0),350,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cbd39c3b7f1cb0.jpg,1,28.4040723572115
192,385,775,409,37AQKJ12U06XMLMOMEVP7WE7PEYTTN,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2KFVSJQGOHZN8,Submitted,0% (0/0),0% (0/0),0% (0/0),14,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cbd39c3b7f1cb0.jpg,1,31.2162508564537
220,378,757,417,37AQKJ12U06XMLMOMEVP7WE7PEYTTN,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1LFKPNCX23XN6,Submitted,0% (0/0),0% (0/0),0% (0/0),27,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cbd39c3b7f1cb0.jpg,1,29.7009489059069
328,506,637,379,32LAQ1JNUC7CMY1DMJLZCS098S5TUE,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1LFKPNCX23XN6,Submitted,0% (0/0),0% (0/0),0% (0/0),51,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cc2d6f28ef43e8.jpg,1,16.5118185844953
316,519,645,370,32LAQ1JNUC7CMY1DMJLZCS098S5TUE,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AMO9QDNF1R150,Submitted,0% (0/0),0% (0/0),0% (0/0),14,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cc2d6f28ef43e8.jpg,1,17.0433834403839
331,499,592,380,32LAQ1JNUC7CMY1DMJLZCS098S5TUE,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AFDUTS29O99VG,Submitted,0% (0/0),0% (0/0),0% (0/0),452,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cc2d6f28ef43e8.jpg,1,64.9279396378832
303,520,604,373,32LAQ1JNUC7CMY1DMJLZCS098S5TUE,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2AZEEKX5O8J4N,Submitted,0% (0/0),0% (0/0),0% (0/0),287,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cc2d6f28ef43e8.jpg,1,50.0537518778872
318,510,640,377,32LAQ1JNUC7CMY1DMJLZCS098S5TUE,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3G0UTSYPCMFBU,Submitted,0% (0/0),0% (0/0),0% (0/0),638,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cc2d6f28ef43e8.jpg,1,14.6562356428227
321,504,641,367,32LAQ1JNUC7CMY1DMJLZCS098S5TUE,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3UXXT6KP7MIRG,Submitted,0% (0/0),0% (0/0),0% (0/0),431,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cc2d6f28ef43e8.jpg,1,11.6924981590187
302,524,639,361,32LAQ1JNUC7CMY1DMJLZCS098S5TUE,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3RD75HSSMVHKM,Submitted,0% (0/0),0% (0/0),0% (0/0),26,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cc2d6f28ef43e8.jpg,1,36.2261581055529
308,527,608,366,32LAQ1JNUC7CMY1DMJLZCS098S5TUE,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,AMMUQ5FYIZ1GQ,Submitted,0% (0/0),0% (0/0),0% (0/0),581,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cc2d6f28ef43e8.jpg,1,50.2467745938285
306,523,629,379,32LAQ1JNUC7CMY1DMJLZCS098S5TUE,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A1G85JMLZY7B28,Submitted,0% (0/0),0% (0/0),0% (0/0),339,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cc2d6f28ef43e8.jpg,1,35.7736323676989
327,508,638,375,32LAQ1JNUC7CMY1DMJLZCS098S5TUE,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2G5GGLXD2KSZS,Submitted,0% (0/0),0% (0/0),0% (0/0),204,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cc2d6f28ef43e8.jpg,1,10.7250899188839
338,494,611,394,32LAQ1JNUC7CMY1DMJLZCS098S5TUE,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A67D9ONK3AJZ8,Submitted,0% (0/0),0% (0/0),0% (0/0),16,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cc2d6f28ef43e8.jpg,1,62.5352157522337
328,513,636,375,32LAQ1JNUC7CMY1DMJLZCS098S5TUE,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3NBJ2WSWYJPWY,Submitted,0% (0/0),0% (0/0),0% (0/0),30,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cc2d6f28ef43e8.jpg,1,11.527700144659
336,503,622,365,32LAQ1JNUC7CMY1DMJLZCS098S5TUE,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A3720E38DB4LL7,Submitted,0% (0/0),0% (0/0),0% (0/0),12,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cc2d6f28ef43e8.jpg,1,30.6371478811248
327,513,625,371,32LAQ1JNUC7CMY1DMJLZCS098S5TUE,3AKE04YHPRJMSFDAM48Z0H4PATIZHQ,$0.02,3600,A2FJ8YQ6VHGD2L,Submitted,0% (0/0),0% (0/0),0% (0/0),17,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/11cc2d6f28ef43e8.jpg,1,17.0247217393883
