top,bottom,right,left,HITId,HITTypeId,Reward,AssignmentDurationInSeconds,WorkerId,AssignmentStatus,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,WorkTimeInSeconds,didbf,monitor,mousetrackpad,age,income,edu,ImageId,in_treatment,bound_size,bounding_box_score
428,576,549,146,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3PT15XRN1X8VE,Submitted,0% (0/0),0% (0/0),0% (0/0),2866,no,midsize,mouse,21to30,gt30klt60k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,11.5710576808132
425,580,545,145,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3E13CFHGBR2J8,Submitted,0% (0/0),0% (0/0),0% (0/0),174,yes,largescreen,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,2.98365957301378
429,581,542,148,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A22HO9E8JY4WEU,Submitted,0% (0/0),0% (0/0),0% (0/0),270,yes,smalllaptop,mouse,21to30,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,10.2941666052567
428,585,545,146,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3KJLFLYW65ULO,Submitted,0% (0/0),0% (0/0),0% (0/0),3546,dontknow,smalllaptop,mouse,21to30,gt60klt90k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,8.80882838343148
426,576,550,143,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2LP305VI4WP0,Submitted,0% (0/0),0% (0/0),0% (0/0),1293,no,midsize,mouse,21to30,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,10.7339221844451
426,581,544,145,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3HSONMX6LNZR4,Submitted,0% (0/0),0% (0/0),0% (0/0),262,yes,largescreen,mouse,over50,gt90k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,3.73990475974505
429,582,545,144,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A20XJDZ9VQPAHK,Submitted,0% (0/0),0% (0/0),0% (0/0),142,yes,largescreen,mouse,over50,10ktolt30k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,6.20020901360756
419,581,539,132,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1N3S0CFUX30DR,Submitted,0% (0/0),0% (0/0),0% (0/0),64,yes,midsize,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,18.8972143395289
423,589,548,136,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1W05TSPORJPXR,Submitted,0% (0/0),0% (0/0),0% (0/0),547,yes,midsize,mouse,31to40,lt10k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,14.3762367392732
409,582,548,142,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A8H1AW1NWPMAJ,Submitted,0% (0/0),0% (0/0),0% (0/0),207,yes,smalllaptop,mouse,21to30,10ktolt30k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,17.0597901107397
426,582,546,139,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,ALHT37PYQA05D,Submitted,0% (0/0),0% (0/0),0% (0/0),56,yes,smalllaptop,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,6.89180377211514
415,587,549,142,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2VUGFYZSVEUM,Submitted,0% (0/0),0% (0/0),0% (0/0),682,yes,midsize,mouse,21to30,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,16.1526828459943
425,580,543,95,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AP9RBHTGDFMPN,Submitted,0% (0/0),0% (0/0),0% (0/0),133,no,largescreen,mouse,4150,gt90k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,50.2911711708194
426,587,545,146,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3O8UD1HHLPBGH,Submitted,0% (0/0),0% (0/0),0% (0/0),2722,no,midsize,mouse,21to30,gt30klt60k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,8.58726186353976
416,586,550,131,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3CO3ZZWVEGQ5J,Submitted,0% (0/0),0% (0/0),0% (0/0),143,yes,tablet,mouse,21to30,lt10k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,22.962647631797
419,585,551,140,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3NDS2EPUO3QAT,Submitted,0% (0/0),0% (0/0),0% (0/0),56,no,smalllaptop,trackpad,lt21,gt60klt90k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,13.3140375760552
429,578,541,142,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1LRHVS06D4KSL,Submitted,0% (0/0),0% (0/0),0% (0/0),161,yes,midsize,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,9.47849920042503
428,583,543,143,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A12I3V8ZQ4RFRO,Submitted,0% (0/0),0% (0/0),0% (0/0),3506,dontknow,midsize,mouse,21to30,gt60klt90k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,6.35528872923661
425,590,543,141,3RTFSSG7UBO1VPID8AY98PBPZZ5LWL,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3QU964EOJXS56,Submitted,0% (0/0),0% (0/0),0% (0/0),62,yes,smalllaptop,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,0,63188.63825472,11.2251117382499
431,584,544,147,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A39XNVHMTF6P65,Submitted,0% (0/0),0% (0/0),0% (0/0),99,yes,midsize,trackpad,21to30,10ktolt30k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,11.7461444215409
426,583,545,145,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3AI68D9HYI1JO,Submitted,0% (0/0),0% (0/0),0% (0/0),331,yes,midsize,mouse,31to40,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.61856783299323
432,566,564,147,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1K1YOUOJ2P57H,Submitted,0% (0/0),0% (0/0),0% (0/0),563,yes,midsize,mouse,21to30,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,36.3831187820488
425,580,543,146,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AAA9J279EF3M1,Submitted,0% (0/0),0% (0/0),0% (0/0),588,yes,largescreen,mouse,21to30,lt10k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.74388115074187
430,581,543,147,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A34HAWRROCBPY2,Submitted,0% (0/0),0% (0/0),0% (0/0),429,yes,midsize,mouse,31to40,gt60klt90k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,9.8600964622745
414,433,345,342,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A34HAWRROCBPY2,Submitted,0% (0/0),0% (0/0),0% (0/0),429,yes,midsize,mouse,31to40,gt60klt90k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,447.603534574909
429,577,545,153,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AZ1FVSE3Q101W,Submitted,0% (0/0),0% (0/0),0% (0/0),395,yes,smalllaptop,mouse,21to30,10ktolt30k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,15.449877663049
,,,,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2UCO1QAJ36RQ9,Submitted,0% (0/0),0% (0/0),0% (0/0),822,no,midsize,mouse,4150,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,
432,584,544,145,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2C4M53TUHPBEY,Submitted,0% (0/0),0% (0/0),0% (0/0),42,yes,smalllaptop,mouse,21to30,10ktolt30k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,11.4445648739673
406,589,545,130,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A27ODHA3747UVP,Submitted,0% (0/0),0% (0/0),0% (0/0),158,yes,smalllaptop,mouse,21to30,lt10k,highschool,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,33.5756772150136
398,592,545,140,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A4Y9DBH2V0ZSN,Submitted,0% (0/0),0% (0/0),0% (0/0),100,no,largescreen,mouse,31to40,gt60klt90k,highschool,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,37.5042137985134
430,583,547,137,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2GKNF4GME87YE,Submitted,0% (0/0),0% (0/0),0% (0/0),418,no,smalllaptop,mouse,21to30,10ktolt30k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,13.1145024301013
419,587,564,127,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AS5JQR5YBWFDE,Submitted,0% (0/0),0% (0/0),0% (0/0),108,yes,tablet,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,37.420783901246
421,582,550,146,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1RQIKVC22VAFY,Submitted,0% (0/0),0% (0/0),0% (0/0),135,yes,midsize,mouse,21to30,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,8.96549050909851
427,581,546,144,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2ESBX4C2Q6TQY,Submitted,0% (0/0),0% (0/0),0% (0/0),91,yes,midsize,mouse,4150,gt60klt90k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,3.93387310016642
421,578,544,145,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1P7ZED14W8QPK,Submitted,0% (0/0),0% (0/0),0% (0/0),2680,no,largescreen,mouse,21to30,lt10k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,6.48651283462334
425,580,545,146,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A199INNGK7JT68,Submitted,0% (0/0),0% (0/0),0% (0/0),132,yes,smalllaptop,mouse,31to40,10ktolt30k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,3.88587441862193
424,589,547,149,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1PV0Y78FMUYCK,Submitted,0% (0/0),0% (0/0),0% (0/0),265,yes,largescreen,mouse,21to30,gt30klt60k,noans,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,12.1482378393662
426,581,543,145,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AZMJHIX05LZ7D,Submitted,0% (0/0),0% (0/0),0% (0/0),165,yes,midsize,mouse,4150,gt60klt90k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.22642610565233
424,586,540,145,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2JG1NAFYN2PMJ,Submitted,0% (0/0),0% (0/0),0% (0/0),450,no,smalllaptop,mouse,4150,lt10k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,9.90209083920069
578,588,510,506,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2JG1NAFYN2PMJ,Submitted,0% (0/0),0% (0/0),0% (0/0),450,no,smalllaptop,mouse,4150,lt10k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,520.555359002182
435,581,538,142,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2M16JL29R1EJZ,Submitted,0% (0/0),0% (0/0),0% (0/0),284,yes,smalllaptop,mouse,21to30,10ktolt30k,masterorabove,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,14.2087197805852
425,578,542,145,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A32A9J69PSS6NK,Submitted,0% (0/0),0% (0/0),0% (0/0),218,yes,largescreen,mouse,21to30,10ktolt30k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,6.2420537015923
405,602,568,119,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AOAOG6ZB60VSP,Submitted,0% (0/0),0% (0/0),0% (0/0),798,yes,tablet,mouse,21to30,10ktolt30k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,62.2735256484048
431,577,540,143,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,ACUVD2NRVOHH9,Submitted,0% (0/0),0% (0/0),0% (0/0),115,no,midsize,mouse,lt21,lt10k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,12.4143576084366
426,579,543,146,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1M52J1BIO1O2V,Submitted,0% (0/0),0% (0/0),0% (0/0),117,yes,largescreen,mouse,31to40,10ktolt30k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,5.89846475276985
423,578,547,147,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A5KIXC7F6XZFE,Submitted,0% (0/0),0% (0/0),0% (0/0),83,dontknow,notsure,mouse,21to30,lt10k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,7.28007126089867
427,581,543,142,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3VDHARDXLA36Q,Submitted,0% (0/0),0% (0/0),0% (0/0),161,yes,largescreen,mouse,31to40,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.7790057034173
428,582,544,141,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AFIK3VBMMX6G6,Submitted,0% (0/0),0% (0/0),0% (0/0),108,yes,midsize,mouse,31to40,gt90k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,6.61399954335123
428,578,547,141,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A2FT2U8754LPG5,Submitted,0% (0/0),0% (0/0),0% (0/0),1867,yes,midsize,mouse,31to40,10ktolt30k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,8.46132288481717
426,581,543,146,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1755V6LGU4WFX,Submitted,0% (0/0),0% (0/0),0% (0/0),121,yes,smalllaptop,trackpad,31to40,gt90k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,5.22642610565233
424,583,547,143,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1T643M1P572AA,Submitted,0% (0/0),0% (0/0),0% (0/0),537,yes,largescreen,mouse,31to40,gt30klt60k,highschool,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.3921417273409
426,581,545,141,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A1KILWESE344I6,Submitted,0% (0/0),0% (0/0),0% (0/0),362,yes,tablet,mouse,21to30,lt10k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,4.3921417273409
429,579,544,144,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A22KSWL724MR61,Submitted,0% (0/0),0% (0/0),0% (0/0),96,no,largescreen,mouse,31to40,gt30klt60k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,7.1406983480603
430,586,546,141,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3A1R2771L66KR,Submitted,0% (0/0),0% (0/0),0% (0/0),169,yes,smalllaptop,mouse,4150,10ktolt30k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,11.6811810632946
398,592,550,148,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A29I5E06CWQQD2,Submitted,0% (0/0),0% (0/0),0% (0/0),1280,,largescreen,mouse,21to30,gt60klt90k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,38.4853198092867
428,586,542,135,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3FZLNLVMRPO5Y,Submitted,0% (0/0),0% (0/0),0% (0/0),451,yes,smalllaptop,mouse,21to30,gt30klt60k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,14.5337903542219
430,580,546,142,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A30G9A7OE5S846,Submitted,0% (0/0),0% (0/0),0% (0/0),157,yes,midsize,mouse,31to40,gt30klt60k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,7.84027868519447
421,585,553,135,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A199OMCEJRZJLW,Submitted,0% (0/0),0% (0/0),0% (0/0),222,yes,cellphone,mouse,21to30,lt10k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,18.1496459757385
428,579,544,144,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A18S7VHZ6X4F93,Submitted,0% (0/0),0% (0/0),0% (0/0),210,yes,smalllaptop,mouse,31to40,lt10k,somecollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,6.15078120812016
433,579,545,143,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,ASCLZFXD9WMON,Submitted,0% (0/0),0% (0/0),0% (0/0),120,yes,largescreen,mouse,21to30,gt30klt60k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,11.0393388496426
425,566,137,133,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3O5RKGH6VB19C,Submitted,0% (0/0),0% (0/0),0% (0/0),72,no,midsize,trackpad,21to30,gt60klt90k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,425.871136060248
426,575,563,128,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3O5RKGH6VB19C,Submitted,0% (0/0),0% (0/0),0% (0/0),72,no,midsize,trackpad,21to30,gt60klt90k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,34.9588992601422
423,580,539,137,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A3VGEDABIJUP1R,Submitted,0% (0/0),0% (0/0),0% (0/0),333,yes,smalllaptop,mouse,21to30,10ktolt30k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,12.1661028566615
433,581,543,146,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,AJRY9ALX8069Y,Submitted,0% (0/0),0% (0/0),0% (0/0),1004,yes,largescreen,mouse,31to40,gt60klt90k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,11.7882020091382
421,581,548,132,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A29X1A8AF3TUQP,Submitted,0% (0/0),0% (0/0),0% (0/0),98,yes,midsize,mouse,4150,lt10k,fouryearcollege,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,15.8643978509897
395,590,549,124,3IZPORCT2IRU1XI1IV95TYA1Q2VRHT,3VMQHMXNFYY535P7V0MRNN4HN3BPRU,$0.20,3600,A369HDC6T90Q1H,Submitted,0% (0/0),0% (0/0),0% (0/0),237,yes,cellphone,mouse,21to30,lt10k,highschool,https://kstonedev.s3-us-west-2.amazonaws.com/W241/openimages/116257e7260fdb51.jpg,1,63188.63825472,50.6756181655493
